"","data_source","model_ensemble","predictionScaled","no_transScaled","smth_transScaled","crt_transScaled","predictionUnscaled","no_transUnscaled","smth_transUnscaled","crt_transUnscaled","lake","res","method","computation","troph_level"
"367","Aphanothece","25","Smooth Transition",0.0430511198937893,0.949375987052917,0.00757274916395545,"Critical Transition",0.184045866131783,0.0594560578465462,0.756498098373413,"Upper Zurich","Yearly","EWSNet","ML","phytoplankton"
"368","Gyrosigma","25","Smooth Transition",0.0092449588701129,0.96505743265152,0.0256976541131735,"Critical Transition",0.285432666540146,0.0578254349529743,0.656741857528687,"Upper Zurich","Yearly","EWSNet","ML","phytoplankton"
"369","Planktosphaeria","25","Smooth Transition",0.00998514238744974,0.963597357273102,0.0264175105839968,"Critical Transition",0.197592929005623,0.0608863681554794,0.741520762443542,"Upper Zurich","Yearly","EWSNet","ML","phytoplankton"
"370","Kirchneriella","25","Smooth Transition",0.00519867613911629,0.970399141311646,0.0244021788239479,"Critical Transition",0.0229260586202145,0.262043505907059,0.715030431747437,"Upper Zurich","Yearly","EWSNet","ML","phytoplankton"
"371","Monorhaphidium","25","Smooth Transition",0.103482864797115,0.892752826213837,0.00376428104937077,"Critical Transition",0.0123240947723389,0.114360228180885,0.873315572738647,"Upper Zurich","Yearly","EWSNet","ML","phytoplankton"
"372","Tetrastrum","25","Smooth Transition",0.0102514838799834,0.988302171230316,0.00144641089718789,"Critical Transition",0.0141599681228399,0.180021971464157,0.8058180809021,"Upper Zurich","Yearly","EWSNet","ML","phytoplankton"
"373","Mallomonas","25","Smooth Transition",0.00295746559277177,0.994568228721619,0.00247436668723822,"Critical Transition",4.91161736135837e-05,0.196491032838821,0.803459763526917,"Upper Zurich","Yearly","EWSNet","ML","phytoplankton"
"374","Koliella","25","No Transition",0.611224949359894,0.381398111581802,0.0073768924921751,"Critical Transition",0.00840642582625151,0.105945959687233,0.885647654533386,"Upper Zurich","Yearly","EWSNet","ML","phytoplankton"
"375","Synedra","25","Smooth Transition",0.0015856153331697,0.961059093475342,0.0373552367091179,"Critical Transition",0.031957920640707,0.122394539415836,0.845647573471069,"Upper Zurich","Yearly","EWSNet","ML","phytoplankton"
"376","Lyngbya","25","Smooth Transition",0.0232072491198778,0.966984033584595,0.00980865396559238,"Critical Transition",0.0396000519394875,0.11983197927475,0.840568006038666,"Upper Zurich","Yearly","EWSNet","ML","phytoplankton"
"377","Oscillatoria","25","Smooth Transition",0.028568372130394,0.96597146987915,0.0054602213203907,"Critical Transition",0,0.0465271435678005,0.953472852706909,"Upper Zurich","Yearly","EWSNet","ML","phytoplankton"
"378","Melosira","25","Smooth Transition",0.417518466711044,0.559548616409302,0.0229329690337181,"Critical Transition",0.0399999991059303,0.0399999991059303,0.920000016689301,"Upper Zurich","Yearly","EWSNet","ML","phytoplankton"
"379","Pseudosphaerocystis","25","Smooth Transition",0.0108571378514171,0.971705555915833,0.0174372624605894,"Critical Transition",0.265668898820877,0.0591827295720577,0.675148367881775,"Upper Zurich","Yearly","EWSNet","ML","phytoplankton"
"380","Gomphosphaeria","25","No Transition",0.522855043411255,0.46433562040329,0.0128092374652624,"Critical Transition",0.132657676935196,0.0572785809636116,0.810063600540161,"Upper Zurich","Yearly","EWSNet","ML","phytoplankton"
"381","Achnanthes","25","Smooth Transition",0.0113319484516978,0.964735329151154,0.0239327289164066,"Critical Transition",0.015243292786181,0.221557199954987,0.76319944858551,"Monona","Yearly","EWSNet","ML","phytoplankton"
"382","Actinastrum","25","Smooth Transition",0.0200472213327885,0.972951412200928,0.00700141675770283,"Critical Transition",1.02255107776728e-05,0.15937677025795,0.840612947940826,"Monona","Yearly","EWSNet","ML","phytoplankton"
"383","Anabaena","25","Smooth Transition",0.0155110843479633,0.971585631370544,0.0129032386466861,"Critical Transition",1.22930493538159e-20,0.119999997317791,0.879999995231628,"Monona","Yearly","EWSNet","ML","phytoplankton"
"384","Ankistrodesmus","25","Smooth Transition",0.00321367243304849,0.959870159626007,0.036916121840477,"Critical Transition",9.15213127505865e-10,0.131442591547966,0.868557453155518,"Monona","Yearly","EWSNet","ML","phytoplankton"
"385","Aphanizomenon","25","Smooth Transition",0.00484636565670371,0.988244652748108,0.00690911570563912,"Critical Transition",0.0399999991059303,0.0799999982118607,0.879999995231628,"Monona","Yearly","EWSNet","ML","phytoplankton"
"386","Aphanocapsa","25","Smooth Transition",0.0150193460285664,0.964777886867523,0.0202027708292007,"Critical Transition",0,0.119999997317791,0.879999995231628,"Monona","Yearly","EWSNet","ML","phytoplankton"
"387","Aphanothece","25","Smooth Transition",0.0143623938784003,0.9686079621315,0.0170296858996153,"Critical Transition",0,0.0799999982118607,0.920000016689301,"Monona","Yearly","EWSNet","ML","phytoplankton"
"388","Asterionella","25","Smooth Transition",0.0110502745956182,0.978173136711121,0.010776586830616,"Critical Transition",2.74957210422144e-06,0.092433325946331,0.907563924789429,"Monona","Yearly","EWSNet","ML","phytoplankton"
"389","Aulacoseira","25","Smooth Transition",0.0162268318235874,0.967847049236298,0.0159260984510183,"Critical Transition",1.02665288877918e-33,0.0796114131808281,0.920388638973236,"Monona","Yearly","EWSNet","ML","phytoplankton"
"390","Botryococcus","25","Smooth Transition",0.00718313083052635,0.978601813316345,0.0142150213941932,"Critical Transition",0.03999999538064,0.0407905206084251,0.919209420681,"Monona","Yearly","EWSNet","ML","phytoplankton"
"391","Carteria","25","Smooth Transition",0.00959447305649519,0.985502600669861,0.00490290857851505,"Critical Transition",0.0180861167609692,0.200849249958992,0.781064748764038,"Monona","Yearly","EWSNet","ML","phytoplankton"
"392","Ceratium","25","Smooth Transition",0.0149956680834293,0.968953609466553,0.0160507746040821,"Critical Transition",0.0147665394470096,0.271889567375183,0.713343858718872,"Monona","Yearly","EWSNet","ML","phytoplankton"
"393","Chlamydomonas","25","Smooth Transition",0.0309859681874514,0.968480587005615,0.000533478101715446,"Critical Transition",2.87744006399748e-09,0.156418606638908,0.84358137845993,"Monona","Yearly","EWSNet","ML","phytoplankton"
"394","Chlorococcaceae","25","Smooth Transition",0.429300338029861,0.556532144546509,0.0141675285995007,"Critical Transition",6.65975676383823e-05,0.0756964609026909,0.92423689365387,"Monona","Yearly","EWSNet","ML","phytoplankton"
"395","Chlorogonium","25","Smooth Transition",0.0125757930800319,0.970117092132568,0.0173070374876261,"Critical Transition",0.0189323052763939,0.320916563272476,0.660151064395905,"Monona","Yearly","EWSNet","ML","phytoplankton"
"396","Chlorophyta","25","Smooth Transition",0.0291842762380838,0.961986005306244,0.00882971659302711,"No Transition",0.476086109876633,0.0837854444980621,0.440128475427628,"Monona","Yearly","EWSNet","ML","phytoplankton"
"397","Chromulina","25","Smooth Transition",0.00567962508648634,0.98045027256012,0.0138701377436519,"Critical Transition",2.12598050275403e-10,0.1535983979702,0.846401572227478,"Monona","Yearly","EWSNet","ML","phytoplankton"
"398","Chroococcaceae","25","Smooth Transition",0.00777475349605083,0.970607757568359,0.0216174721717834,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Monona","Yearly","EWSNet","ML","phytoplankton"
"399","Chroococcus","25","Smooth Transition",0.0186027549207211,0.953994989395142,0.0274022668600082,"Critical Transition",2.90739194497291e-06,0.132279649376869,0.867717444896698,"Monona","Yearly","EWSNet","ML","phytoplankton"
"400","Chrysochromulina","25","Smooth Transition",0.00965152774006128,0.959694147109985,0.0306542702019215,"Critical Transition",0.00640536798164248,0.243405699729919,0.750188827514648,"Monona","Yearly","EWSNet","ML","phytoplankton"
"401","Chrysococcus","25","Smooth Transition",0.0131042851135135,0.964798867702484,0.0220969151705503,"No Transition",0.582842588424683,0.0743012130260468,0.342856168746948,"Monona","Yearly","EWSNet","ML","phytoplankton"
"402","Closterium","25","Smooth Transition",0.0275015998631716,0.967470705509186,0.00502769416198134,"Critical Transition",5.7855748309521e-05,0.246294856071472,0.75364738702774,"Monona","Yearly","EWSNet","ML","phytoplankton"
"403","Cocconeis","25","No Transition",0.695331752300262,0.294987559318542,0.00968069583177567,"Critical Transition",0.331023663282394,0.0903050675988197,0.578671276569366,"Monona","Yearly","EWSNet","ML","phytoplankton"
"404","Coelastrum","25","Smooth Transition",0.0114844003692269,0.977757513523102,0.0107581773772836,"Critical Transition",8.03193415777059e-06,0.192418366670609,0.807573556900024,"Monona","Yearly","EWSNet","ML","phytoplankton"
"405","Coelosphaerium","25","Smooth Transition",0.016304699704051,0.981526434421539,0.00216889684088528,"Critical Transition",0.0399999991059303,0.0399999991059303,0.920000016689301,"Monona","Yearly","EWSNet","ML","phytoplankton"
"406","Cryptomonas","25","Smooth Transition",0.00592414336279035,0.965727686882019,0.0283482093364,"Critical Transition",3.15560896524403e-07,0.0764216706156731,0.923578023910522,"Monona","Yearly","EWSNet","ML","phytoplankton"
"407","Cyanocatena","25","Smooth Transition",0.0127712860703468,0.979435443878174,0.00779334362596273,"Critical Transition",0,0.0399999991059303,0.959999978542328,"Monona","Yearly","EWSNet","ML","phytoplankton"
"408","Cyanogranis","25","Smooth Transition",0.0210259240120649,0.971029996871948,0.00794413406401873,"Critical Transition",0.0399999991059303,0.00153774651698768,0.958462238311768,"Monona","Yearly","EWSNet","ML","phytoplankton"
"409","Cyclostephanos","25","Smooth Transition",0.0149967540055513,0.969166278839111,0.0158370025455952,"Critical Transition",0.0902235731482506,0.107795715332031,0.80198073387146,"Monona","Yearly","EWSNet","ML","phytoplankton"
"410","Cyclotella","25","Smooth Transition",0.226113200187683,0.760353565216064,0.0135332047939301,"Critical Transition",3.01721074345235e-36,0.0799999982118607,0.920000016689301,"Monona","Yearly","EWSNet","ML","phytoplankton"
"411","Cylindrospermopsis","25","Smooth Transition",0.0110671687871218,0.9737508893013,0.0151819549500942,"Critical Transition",0,0.0784906968474388,0.921509325504303,"Monona","Yearly","EWSNet","ML","phytoplankton"
"412","Cystomonas","25","Smooth Transition",0.0989934653043747,0.872605979442596,0.0284005627036095,"No Transition",0.610237300395966,0.0721156001091003,0.317647069692612,"Monona","Yearly","EWSNet","ML","phytoplankton"
"413","Dactylococcopsis","25","Smooth Transition",0.0294922012835741,0.955265522003174,0.0152422366663814,"Critical Transition",0.009293083101511,0.24754986166954,0.743157148361206,"Monona","Yearly","EWSNet","ML","phytoplankton"
"414","Deasonia","25","Smooth Transition",0.014652400277555,0.967327356338501,0.0180203076452017,"Critical Transition",0.0210046358406544,0.323633372783661,0.655362010002136,"Monona","Yearly","EWSNet","ML","phytoplankton"
"415","Diatoma","25","Smooth Transition",0.0351671874523163,0.96366411447525,0.00116883974988014,"Critical Transition",0.0192101057618856,0.271050989627838,0.709738969802856,"Monona","Yearly","EWSNet","ML","phytoplankton"
"416","Dictyosphaerium","25","Smooth Transition",0.0207534972578287,0.968146979808807,0.011099518276751,"Critical Transition",4.09129750858781e-32,0.0405363142490387,0.959463655948639,"Monona","Yearly","EWSNet","ML","phytoplankton"
"417","Dinobryon","25","Smooth Transition",0.0174119099974632,0.972404539585114,0.0101836249232292,"Critical Transition",0.00895614456385374,0.184970125555992,0.806073844432831,"Monona","Yearly","EWSNet","ML","phytoplankton"
"418","Erkenia","25","Smooth Transition",0.0145209087058902,0.972355663776398,0.0131234852597117,"Critical Transition",1.16700864280468e-15,0.0400039665400982,0.959996044635773,"Monona","Yearly","EWSNet","ML","phytoplankton"
"419","Eudorina","25","Smooth Transition",0.0310427602380514,0.95384681224823,0.0151104796677828,"Critical Transition",0.0399850271642208,0.154617786407471,0.80539733171463,"Monona","Yearly","EWSNet","ML","phytoplankton"
"420","Euglena","25","Smooth Transition",0.00591354025527835,0.963792562484741,0.030293857678771,"Critical Transition",0.0161045864224434,0.198225989937782,0.785669386386871,"Monona","Yearly","EWSNet","ML","phytoplankton"
"421","Fragilaria","25","Smooth Transition",0.0127706499770284,0.985390484333038,0.00183891830965877,"Critical Transition",3.81316476705251e-06,0.159220531582832,0.840775609016418,"Monona","Yearly","EWSNet","ML","phytoplankton"
"422","Gloeocystis","25","No Transition",0.759321749210358,0.213421568274498,0.0272565986961126,"Critical Transition",0.0337665602564812,0.115786507725716,0.850447058677673,"Monona","Yearly","EWSNet","ML","phytoplankton"
"423","Gomphosphaeria","25","Smooth Transition",0.019627658650279,0.962457478046417,0.0179148260504007,"Critical Transition",7.82207917403642e-21,0.0799999982118607,0.920000016689301,"Monona","Yearly","EWSNet","ML","phytoplankton"
"424","Gymnodinium","25","Smooth Transition",0.0240393821150064,0.964070677757263,0.0118900202214718,"Critical Transition",2.69221236521844e-05,0.137466624379158,0.86250638961792,"Monona","Yearly","EWSNet","ML","phytoplankton"
"425","Lobomonas","25","Smooth Transition",0.00732118124142289,0.963886797428131,0.0287920143455267,"Critical Transition",0.0192274805158377,0.18041667342186,0.800355732440948,"Monona","Yearly","EWSNet","ML","phytoplankton"
"426","Lyngbya","25","Smooth Transition",0.0112083991989493,0.971951842308044,0.0168397985398769,"Critical Transition",0,0.119999997317791,0.879999995231628,"Monona","Yearly","EWSNet","ML","phytoplankton"
"427","Mallomonas","25","Smooth Transition",0.104380391538143,0.892914831638336,0.00270479451864958,"Critical Transition",0.00262373220175505,0.212439656257629,0.784936606884003,"Monona","Yearly","EWSNet","ML","phytoplankton"
"428","Merismopedia","25","Smooth Transition",0.0210967343300581,0.966945886611938,0.0119574069976807,"Critical Transition",0,0.0799999982118607,0.920000016689301,"Monona","Yearly","EWSNet","ML","phytoplankton"
"429","Micractinium","25","Smooth Transition",0.0139837004244328,0.976197183132172,0.00981900840997696,"Critical Transition",0.0200105290859938,0.288388460874557,0.691600978374481,"Monona","Yearly","EWSNet","ML","phytoplankton"
"430","Microcystis","25","Smooth Transition",0.0135485995560884,0.978606641292572,0.00784495193511248,"Critical Transition",0,0.0799999982118607,0.920000016689301,"Monona","Yearly","EWSNet","ML","phytoplankton"
"431","Monomastix","25","Smooth Transition",0.0112800858914852,0.972744762897491,0.0159750990569592,"Critical Transition",2.41091157183581e-15,0.0399999991059303,0.959999978542328,"Monona","Yearly","EWSNet","ML","phytoplankton"
"432","Monoraphidium","25","Smooth Transition",0.0196310300379992,0.969866275787354,0.0105026653036475,"Critical Transition",0.0399997681379318,0.123642586171627,0.836357653141022,"Monona","Yearly","EWSNet","ML","phytoplankton"
"433","Mougeotia","25","Smooth Transition",0.0181159097701311,0.967466533184052,0.014417733065784,"Critical Transition",0.000284152221865952,0.158307611942291,0.841408252716064,"Monona","Yearly","EWSNet","ML","phytoplankton"
"434","Navicula","25","Smooth Transition",0.0195702016353607,0.971609354019165,0.00882048439234495,"Critical Transition",0.0307134166359901,0.314735680818558,0.654550850391388,"Monona","Yearly","EWSNet","ML","phytoplankton"
"435","Nitzschia","25","Smooth Transition",0.0236031580716372,0.965884983539581,0.0105118341743946,"Critical Transition",0.000509115809109062,0.187164098024368,0.812326788902283,"Monona","Yearly","EWSNet","ML","phytoplankton"
"436","Ochromonas","25","Smooth Transition",0.00767803890630603,0.969542682170868,0.0227792430669069,"Critical Transition",0.000729062187019736,0.133189827203751,0.866081058979034,"Monona","Yearly","EWSNet","ML","phytoplankton"
