"","data_source","model_ensemble","predictionScaled","no_transScaled","smth_transScaled","crt_transScaled","predictionUnscaled","no_transUnscaled","smth_transUnscaled","crt_transUnscaled","lake","res","method","computation"
"862","Chroococcus","25","Critical Transition",0.00659260526299477,0.418789982795715,0.574617385864258,"Critical Transition",0,0.119999997317791,0.879999995231628,"Lower Zurich","Monthly","EWSNet","ML"
"863","Kirchneriella","25","Critical Transition",0.022240936756134,0.192618936300278,0.785140097141266,"Critical Transition",1.17574663468855e-15,0.159999996423721,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML"
"864","Salpingoeca","25","Critical Transition",0.0110752237960696,0.456204921007156,0.532719850540161,"Critical Transition",0.0218782965093851,0.0277265645563602,0.950395107269287,"Lower Zurich","Monthly","EWSNet","ML"
"865","Meridion","25","Critical Transition",0.0153203448280692,0.143397107720375,0.841282486915588,"Critical Transition",0.0181135330349207,0.016578197479248,0.965308308601379,"Lower Zurich","Monthly","EWSNet","ML"
"866","Pinnularia","25","Smooth Transition",0.0238974336534739,0.526975989341736,0.449126601219177,"Critical Transition",0.0237146615982056,0.0178450960665941,0.95844030380249,"Lower Zurich","Monthly","EWSNet","ML"
"867","Planktosphaeria","25","Critical Transition",0.0137161100283265,0.196022421121597,0.790261626243591,"Critical Transition",0.0202238894999027,0.0931144505739212,0.886661529541016,"Lower Zurich","Monthly","EWSNet","ML"
"868","Carteria","25","Critical Transition",0.0141735626384616,0.397291719913483,0.588534712791443,"Critical Transition",0.0116195380687714,0.120010286569595,0.868370234966278,"Lower Zurich","Monthly","EWSNet","ML"
"869","Crucigenia","25","Critical Transition",0.0163816101849079,0.485546767711639,0.498071640729904,"Critical Transition",0.00882012955844402,0.0959068834781647,0.89527302980423,"Lower Zurich","Monthly","EWSNet","ML"
"870","Gyrosigma","25","Smooth Transition",0.00658399006351829,0.896804630756378,0.096611388027668,"Critical Transition",0.0236452966928482,0.0178144313395023,0.958540320396423,"Lower Zurich","Monthly","EWSNet","ML"
"871","Surirella","25","Critical Transition",0.0122746480628848,0.491696715354919,0.49602860212326,"Critical Transition",0.0230744425207376,0.0179190151393414,0.959006488323212,"Lower Zurich","Monthly","EWSNet","ML"
"872","Aphanothece","25","Critical Transition",0.00697085401043296,0.251817584037781,0.741211533546448,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML"
"873","Pseudosphaerocystis","25","Critical Transition",0.0106155658140779,0.230722978711128,0.758661448955536,"Critical Transition",5.3499375189635e-17,0.159999996423721,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML"
"874","Kephyrion","25","Critical Transition",0.0123667260631919,0.234434202313423,0.753199100494385,"Critical Transition",0.0399999991059303,0.119999997317791,0.839999973773956,"Lower Zurich","Monthly","EWSNet","ML"
"875","Chlamydomonas","25","Critical Transition",0.0102019608020782,0.256908565759659,0.732889473438263,"Critical Transition",4.94066734972876e-05,0.12000846862793,0.879942119121552,"Lower Zurich","Monthly","EWSNet","ML"
"876","Pseudopedinella","25","Critical Transition",0.0211573988199234,0.356007128953934,0.622835457324982,"Smooth Transition",0.0271586496382952,0.616798341274261,0.356042981147766,"Lower Zurich","Monthly","EWSNet","ML"
"877","Crucigeniella","25","Critical Transition",0.00688789784908295,0.226922646164894,0.766189515590668,"Critical Transition",0.0201473347842693,0.135031163692474,0.844821572303772,"Lower Zurich","Monthly","EWSNet","ML"
"878","Monoraphidium","25","Critical Transition",0.0127212107181549,0.241533219814301,0.745745599269867,"Critical Transition",0.00160767999477684,0.223445475101471,0.774946749210358,"Lower Zurich","Monthly","EWSNet","ML"
"879","Schroederia","25","Critical Transition",0.0100260050967336,0.264389485120773,0.725584506988525,"Critical Transition",0.00137057120446116,0.154935956001282,0.843693554401398,"Lower Zurich","Monthly","EWSNet","ML"
"880","Tetrachlorella","25","Critical Transition",0.0176556296646595,0.211403518915176,0.770940959453583,"Critical Transition",0.0181082580238581,0.084895171225071,0.8969966173172,"Lower Zurich","Monthly","EWSNet","ML"
"881","Mallomonas","25","Smooth Transition",0.00614547962322831,0.62741231918335,0.366442292928696,"Critical Transition",0.0399995297193527,0.142414093017578,0.817586362361908,"Lower Zurich","Monthly","EWSNet","ML"
